Scenario,Flow,Iteration,SubIteration,Claims_Url,Claims_User,Claims_Pwd,Duckcreek_Url
TEST_DMS_Scenarios,TC17_DocsMenu_Print,4,1,https://test.psicdemo.com/claims/,claimowner2,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC17_DocsMenu_Print,5,1,https://test.psicdemo.com/claims/,claimcs1,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC17_DocsMenu_Print,6,1,https://test.psicdemo.com/claims/,claimcs2,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC18_DocsMenu_EMail,1,1,https://test.psicdemo.com/claims/,claimstaff1,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC18_DocsMenu_EMail,2,1,https://test.psicdemo.com/claims/,claimstaff2,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC18_DocsMenu_EMail,3,1,https://test.psicdemo.com/claims/,claimowner1,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC18_DocsMenu_EMail,4,1,https://test.psicdemo.com/claims/,claimowner2,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC18_DocsMenu_EMail,5,1,https://test.psicdemo.com/claims/,claimcs1,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC18_DocsMenu_EMail,6,1,https://test.psicdemo.com/claims/,claimcs2,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC19_DocsMenu_Fax,1,1,https://test.psicdemo.com/claims/,claimcs1,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC19_DocsMenu_Fax,2,1,https://test.psicdemo.com/claims/,claimcs2,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC19_DocsMenu_Fax,3,1,https://test.psicdemo.com/claims/,claimowner1,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC19_DocsMenu_Fax,4,1,https://test.psicdemo.com/claims/,claimowner2,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC19_DocsMenu_Fax,5,1,https://test.psicdemo.com/claims/,claimstaff1,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC19_DocsMenu_Fax,6,1,https://test.psicdemo.com/claims/,claimstaff2,UGFzc3dvcmRAMTAw,
TEST_DMS_Scenarios,TC20_CopyLink_Document,1,1,https://test.psicdemo.com/claims/,claimstaff1,UGFzc3dvcmRAMTAw,https://uwd07.duckcreekondemand.com/Claims/Desktop/HomePage/Default.aspx?src=%2fClaims%2fDesktop%2fHomePage%2fHomePage.aspx&StaticPulseMode=true&IframeMode=false&Userid=EVERYONE
TEST_DMS_Scenarios,TC20_CopyLink_Document,2,1,https://test.psicdemo.com/claims/,claimstaff2,,
TEST_DMS_Scenarios,TC20_CopyLink_Document,3,1,https://test.psicdemo.com/claims/,claimowner1,,
TEST_DMS_Scenarios,TC20_CopyLink_Document,4,1,https://test.psicdemo.com/claims/,claimowner2,,
TEST_DMS_Scenarios,TC20_CopyLink_Document,5,1,https://test.psicdemo.com/claims/,claimcs1,,
TEST_DMS_Scenarios,TC20_CopyLink_Document,6,1,https://test.psicdemo.com/claims/,claimcs2,,
TEST_DMS_Scenarios,TC21_DuckCreek_FileNote,1,1,https://test.psicdemo.com/claims/,claimstaff1,,
TEST_DMS_Scenarios,CSS_Multiuser_Save_and_Complete_Task,1,1,https://test.psicdemo.com/claims/,claimstaff1,,
TEST_DMS_Scenarios,CSS_Multiuser_Save_and_Complete_Task,1,2,https://test.psicdemo.com/claims/,claimstaff1,,
